CustomerID,Recency,Frequency,TotalQuantity,Country,GrossMonetary,Monetary,CancelledAmount,ReturnRate,R,F,M,RFM_Segment,RFM_Score,ValueSegment,ValueSegmentRank,CustomerPersona,PersonaRank
12635,90,2,1172,Germany,1689.18,1689.18,0.0,0.0,2,2,4,224,8,Mid-value,2,Hibernating,10
12637,67,8,2994,France,6002.9,5934.25,68.64999999999964,0.0114,3,5,5,355,13,High-value,3,Loyal Customers,2
12638,33,1,577,Sweden,671.69,671.69,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
12639,239,1,201,Sweden,486.1,486.1,0.0,0.0,1,1,3,113,5,Mid-value,2,Hibernating,10
12640,24,3,311,France,1174.58,1174.58,0.0,0.0,4,3,4,434,11,High-value,3,Potential Champions,3
12641,115,1,72,Sweden,185.9,185.9,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
12642,25,3,552,Germany,1013.26,1013.26,0.0,0.0,4,3,4,434,11,High-value,3,Potential Champions,3
12643,128,6,1808,France,3344.64,3344.64,0.0,0.0,2,4,5,245,11,High-value,3,Do Not Lose,9
12644,130,1,325,Germany,477.90999999999997,477.90999999999997,0.0,0.0,2,1,3,213,6,Mid-value,2,Hibernating,10
12645,34,4,1084,Germany,1775.18,1755.38,19.799999999999955,0.0112,3,4,4,344,11,High-value,3,Loyal Customers,2
12646,5,2,897,USA,1346.97,1346.97,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
12647,22,12,1432,Germany,3722.82,3669.92,52.90000000000009,0.0142,4,5,5,455,14,High-value,3,Loyal Customers,2
12648,155,1,160,Germany,318.05,318.05,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12649,107,3,586,Germany,623.51,603.71,19.799999999999955,0.0318,2,3,3,233,8,Mid-value,2,At Risk,8
12650,3,1,254,France,314.44,314.44,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
12651,335,1,78,France,114.0,114.0,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12652,331,1,505,France,919.98,914.5300000000001,5.449999999999932,0.0059,1,1,4,114,6,Mid-value,2,Hibernating,10
12653,149,2,919,Israel,2209.85,2209.85,0.0,0.0,2,2,5,225,9,Mid-value,2,Hibernating,10
12654,11,5,264,Germany,601.98,601.98,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
12656,17,5,1723,France,4051.17,3982.72,68.45000000000027,0.0169,4,4,5,445,13,High-value,3,Loyal Customers,2
12657,11,4,1044,France,1643.18,1152.06,491.1200000000001,0.2989,5,4,4,544,13,High-value,3,Champions,1
12658,19,1,320,Germany,686.05,686.05,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
12659,30,1,105,France,91.68,91.68,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
12660,11,1,127,France,245.10000000000002,245.10000000000002,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
12662,1,11,2058,Germany,3849.78,3817.08,32.70000000000027,0.0085,5,5,5,555,15,High-value,3,Champions,1
12664,8,9,1203,Finland,4881.88,4863.88,18.0,0.0037,5,5,5,555,15,High-value,3,Champions,1
12665,325,1,37,Germany,63.0,61.75,1.25,0.0198,1,1,1,111,3,Low-value,1,Hibernating,10
12667,58,1,395,Finland,620.13,620.13,0.0,0.0,3,1,3,313,7,Mid-value,2,Hibernating,10
12668,12,4,1634,Germany,3807.15,3743.1800000000003,63.9699999999998,0.0168,5,4,5,545,14,High-value,3,Champions,1
12669,151,3,1115,France,2744.0299999999997,1607.73,1136.2999999999997,0.4141,2,3,4,234,9,Mid-value,2,At Risk,8
12670,10,5,1397,France,2996.05,2986.15,9.900000000000091,0.0033,5,4,5,545,14,High-value,3,Champions,1
12672,330,1,78,France,225.9,225.9,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12673,5,2,351,Germany,610.52,610.52,0.0,0.0,5,2,3,523,10,High-value,3,Potential Champions,3
12674,39,4,1133,France,1970.6,1922.26,48.33999999999992,0.0245,3,4,4,344,11,High-value,3,Loyal Customers,2
12676,25,6,670,Sweden,1331.39,1331.39,0.0,0.0,4,4,4,444,12,High-value,3,Loyal Customers,2
12678,42,12,10923,France,17628.46,17588.26,40.20000000000073,0.0023,3,5,5,355,13,High-value,3,Loyal Customers,2
12679,59,4,554,France,1113.02,1058.67,54.34999999999991,0.0488,3,4,4,344,11,High-value,3,Loyal Customers,2
12680,1,4,443,France,862.81,862.81,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
12681,15,22,7536,France,13787.54,13677.59,109.95000000000073,0.008,4,5,5,455,14,High-value,3,Loyal Customers,2
12682,4,31,5555,France,12279.82,12279.82,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
12683,4,15,4987,France,8476.57,8221.09,255.47999999999956,0.0301,5,5,5,555,15,High-value,3,Champions,1
12684,8,7,1985,France,2283.63,2283.63,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
12685,28,6,1523,France,2863.08,2863.08,0.0,0.0,4,4,5,445,13,High-value,3,Loyal Customers,2
12686,372,1,107,France,89.14,89.14,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12688,114,1,3028,Israel,4873.81,4873.81,0.0,0.0,2,1,5,215,8,Mid-value,2,Hibernating,10
12689,26,2,628,France,1247.6100000000001,1247.6100000000001,0.0,0.0,4,2,4,424,10,High-value,3,Potential Champions,3
12690,206,1,106,France,389.01,389.01,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12691,28,6,394,France,1035.8,1035.8,0.0,0.0,4,4,4,444,12,High-value,3,Loyal Customers,2
12693,127,4,255,Germany,855.91,830.96,24.949999999999932,0.0292,2,4,3,243,9,Mid-value,2,At Risk,8
12694,70,2,509,France,869.67,869.67,0.0,0.0,3,2,3,323,8,Mid-value,2,Hibernating,10
12695,7,4,220,France,582.1,582.1,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
12697,29,3,508,Sweden,957.59,939.02,18.57000000000005,0.0194,4,3,4,434,11,High-value,3,Potential Champions,3
12700,8,4,2967,France,4939.99,4867.99,72.0,0.0146,5,4,5,545,14,High-value,3,Champions,1
12701,80,2,678,Germany,797.71,797.71,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
12702,20,1,53,Germany,219.0,219.0,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
12703,71,1,164,Germany,283.55,274.7,8.850000000000023,0.0312,3,1,2,312,6,Mid-value,2,About to Sleep,7
12704,7,8,1006,Finland,2340.84,2220.84,120.0,0.0513,5,5,5,555,15,High-value,3,Champions,1
12705,15,9,3997,Germany,6868.29,6814.24,54.05000000000018,0.0079,4,5,5,455,14,High-value,3,Loyal Customers,2
12707,292,1,256,France,603.42,603.42,0.0,0.0,1,1,3,113,5,Mid-value,2,Hibernating,10
12708,30,10,1307,Germany,2712.91,2616.32,96.58999999999969,0.0356,4,5,5,455,14,High-value,3,Loyal Customers,2
12709,15,15,3912,Germany,9706.52,9264.1,442.4200000000001,0.0456,4,5,5,455,14,High-value,3,Loyal Customers,2
12710,97,3,851,Germany,1149.02,1130.57,18.450000000000045,0.0161,2,3,4,234,9,Mid-value,2,At Risk,8
12712,29,13,1062,Germany,4396.13,4241.63,154.5,0.0351,4,5,5,455,14,High-value,3,Loyal Customers,2
12713,1,1,508,Germany,848.55,848.55,0.0,0.0,5,1,3,513,9,Mid-value,2,Hibernating,10
12714,9,5,3069,France,4708.86,4708.86,0.0,0.0,5,4,5,545,14,High-value,3,Champions,1
12715,106,1,192,Sweden,343.36,343.36,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12716,4,2,708,France,1053.49,1053.49,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
12717,151,2,506,Greece,1030.98,980.98,50.0,0.0485,2,2,4,224,8,Mid-value,2,Hibernating,10
12718,71,1,203,France,238.25,238.25,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
12719,5,2,374,France,644.95,608.1,36.85000000000002,0.0571,5,2,3,523,10,High-value,3,Potential Champions,3
12720,3,25,4672,Germany,5781.7300000000005,5713.28,68.45000000000073,0.0118,5,5,5,555,15,High-value,3,Champions,1
12721,32,6,1959,France,2656.13,2628.98,27.15000000000009,0.0102,4,4,5,445,13,High-value,3,Loyal Customers,2
12722,85,4,566,France,997.63,904.33,93.29999999999995,0.0935,2,4,3,243,9,Mid-value,2,At Risk,8
12723,4,5,434,France,725.07,725.07,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
12724,5,4,445,France,1031.41,1031.41,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
12725,371,1,164,Italy,427.8,427.8,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12726,28,7,3143,France,2609.1,2609.1,0.0,0.0,4,5,5,455,14,High-value,3,Loyal Customers,2
12727,11,7,2098,France,3980.7000000000003,3947.7000000000003,33.0,0.0083,5,5,5,555,15,High-value,3,Champions,1
12728,71,4,419,France,836.33,836.33,0.0,0.0,3,4,3,343,10,High-value,3,Need Attention,6
12729,114,1,233,France,453.01,453.01,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12731,24,12,8437,France,18895.91,18793.41,102.5,0.0054,4,5,5,455,14,High-value,3,Loyal Customers,2
12732,180,1,111,France,236.26000000000002,236.26000000000002,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12733,234,1,137,USA,383.95,383.95,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12734,353,1,88,France,110.39999999999999,110.39999999999999,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12735,315,2,368,France,779.5699999999999,779.5699999999999,0.0,0.0,1,2,3,123,6,Mid-value,2,Hibernating,10
12736,333,1,173,France,234.0,234.0,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12738,372,1,148,Germany,155.35,155.35,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12739,78,2,486,United Arab Emirates,1013.04,1013.04,0.0,0.0,2,2,4,224,8,Mid-value,2,Hibernating,10
12740,64,1,342,France,427.6,427.6,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
12743,134,2,315,Unspecified,540.13,540.13,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
12744,52,7,5241,Singapore,21279.29,9120.39,12158.900000000001,0.5714,3,5,5,355,13,High-value,3,Loyal Customers,2
12747,2,11,1275,United Kingdom,4196.01,4196.01,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
12748,1,210,25288,United Kingdom,33053.19,28405.56,4647.630000000001,0.1406,5,5,5,555,15,High-value,3,Champions,1
12749,4,5,1471,United Kingdom,4090.88,3868.2,222.6800000000003,0.0544,5,4,5,545,14,High-value,3,Champions,1
12750,129,1,137,Poland,275.88,275.88,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12752,81,1,2262,Norway,4366.78,4366.78,0.0,0.0,2,1,5,215,8,Mid-value,2,Hibernating,10
12753,23,6,11421,Japan,21429.39,21024.01,405.380000000001,0.0189,4,4,5,445,13,High-value,3,Loyal Customers,2
12754,236,3,6481,Japan,3010.74,2949.12,61.61999999999989,0.0205,1,3,5,135,9,Mid-value,2,At Risk,8
12755,281,2,1491,Japan,3811.9500000000003,2203.2000000000003,1608.75,0.422,1,2,5,125,8,Mid-value,2,Hibernating,10
12756,87,1,144,Japan,112.08,112.08,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
12757,16,13,2395,Portugal,7834.650000000001,4205.25,3629.4000000000005,0.4632,4,5,5,455,14,High-value,3,Loyal Customers,2
12758,117,2,2135,Portugal,2791.59,2791.59,0.0,0.0,2,2,5,225,9,Mid-value,2,Hibernating,10
12759,52,3,902,Netherlands,1531.44,1531.44,0.0,0.0,3,3,4,334,10,High-value,3,Need Attention,6
12762,8,2,1227,Portugal,1898.52,1898.52,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
12763,138,2,316,Japan,494.08,494.08,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
12764,317,1,386,Lebanon,1693.88,1693.88,0.0,0.0,1,1,4,114,6,Mid-value,2,Hibernating,10
12766,4,7,3646,Portugal,6989.63,6989.63,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
12769,239,1,356,Brazil,1143.6,1143.6,0.0,0.0,1,1,4,114,6,Mid-value,2,Hibernating,10
12770,211,1,743,Japan,1351.45,1351.45,0.0,0.0,1,1,4,114,6,Mid-value,2,Hibernating,10
12772,60,1,556,Portugal,892.47,892.47,0.0,0.0,3,1,3,313,7,Mid-value,2,Hibernating,10
12775,17,5,877,Netherlands,1386.04,1351.24,34.799999999999955,0.0251,4,4,4,444,12,High-value,3,Loyal Customers,2
12778,20,6,825,Netherlands,822.23,804.23,18.0,0.0219,4,4,3,443,11,High-value,3,Potential Champions,3
12779,38,8,2024,Poland,3981.36,3868.7,112.66000000000031,0.0283,3,5,5,355,13,High-value,3,Loyal Customers,2
12781,64,2,671,Czech Republic,826.74,707.72,119.01999999999998,0.144,3,2,3,323,8,Mid-value,2,Hibernating,10
12782,5,5,1086,Portugal,2330.92,2273.32,57.59999999999991,0.0247,5,4,5,545,14,High-value,3,Champions,1
12783,2,6,624,Portugal,2225.91,1603.87,622.04,0.2795,5,4,4,544,13,High-value,3,Champions,1
12784,9,2,280,Portugal,532.82,532.82,0.0,0.0,5,2,3,523,10,High-value,3,Potential Champions,3
12785,364,1,131,Portugal,311.95,305.71,6.240000000000009,0.02,1,1,2,112,4,Low-value,1,Hibernating,10
12787,10,3,261,Netherlands,463.66,463.66,0.0,0.0,5,3,2,532,10,High-value,3,Potential Champions,3
12789,65,1,4,Netherlands,91.85,91.85,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
12790,192,1,166,Netherlands,324.92,324.92,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12791,374,1,97,Netherlands,192.60000000000002,192.60000000000002,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12792,257,1,217,Portugal,400.54,400.54,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12793,335,2,295,Portugal,545.48,545.48,0.0,0.0,1,2,3,123,6,Mid-value,2,Hibernating,10
12794,53,2,592,Portugal,860.41,860.41,0.0,0.0,3,2,3,323,8,Mid-value,2,Hibernating,10
12795,19,1,68,Portugal,430.48,430.48,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
12797,366,1,118,Portugal,254.03,194.18,59.849999999999994,0.2356,1,1,1,111,3,Low-value,1,Hibernating,10
12798,10,3,5256,Japan,6977.04,6977.04,0.0,0.0,5,3,5,535,13,High-value,3,Potential Champions,3
12802,187,1,314,Netherlands,427.58,412.58,15.0,0.0351,1,1,2,112,4,Low-value,1,Hibernating,10
12808,37,3,188,Portugal,483.65000000000003,483.65000000000003,0.0,0.0,3,3,3,333,9,Mid-value,2,Need Attention,6
12809,178,1,220,Portugal,489.31,484.36,4.949999999999989,0.0101,2,1,3,213,6,Mid-value,2,Hibernating,10
12811,261,3,230,Portugal,514.85,514.85,0.0,0.0,1,3,3,133,7,Mid-value,2,At Risk,8
12812,45,1,164,Japan,229.64000000000001,229.64000000000001,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
12814,102,1,49,Poland,125.92,125.92,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
12815,148,2,379,Poland,1063.46,1063.46,0.0,0.0,2,2,4,224,8,Mid-value,2,Hibernating,10
12816,96,2,128,Poland,572.2,572.2,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
12817,281,1,53,Austria,166.04000000000002,166.04000000000002,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12818,262,1,929,Austria,1542.08,1517.88,24.199999999999818,0.0157,1,1,4,114,6,Mid-value,2,Hibernating,10
12820,3,4,722,United Kingdom,942.34,942.34,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
12821,214,1,70,United Kingdom,92.72,92.72,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12822,71,2,550,United Kingdom,948.88,918.98,29.899999999999977,0.0315,3,2,4,324,9,Mid-value,2,Hibernating,10
12823,75,5,230,United Kingdom,1759.5,1759.5,0.0,0.0,2,4,4,244,10,High-value,3,Do Not Lose,9
12824,60,1,232,United Kingdom,397.12,397.12,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
12826,3,7,1058,United Kingdom,1474.72,1468.1200000000001,6.599999999999909,0.0045,5,5,4,554,14,High-value,3,Champions,1
12827,6,3,197,United Kingdom,430.15,430.15,0.0,0.0,5,3,2,532,10,High-value,3,Potential Champions,3
12828,3,6,494,United Kingdom,1018.71,1018.71,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
12829,337,2,376,United Kingdom,293.0,253.05,39.94999999999999,0.1363,1,2,2,122,5,Mid-value,2,Hibernating,10
12830,38,6,9848,United Kingdom,6814.64,6748.4,66.24000000000069,0.0097,3,4,5,345,12,High-value,3,Loyal Customers,2
12831,262,1,135,United Kingdom,215.05,215.05,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12832,32,2,195,United Kingdom,383.03000000000003,383.03000000000003,0.0,0.0,4,2,2,422,8,Mid-value,2,Potential Champions,3
12833,145,1,156,United Kingdom,417.38,417.38,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12834,283,1,110,United Kingdom,312.38,312.38,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12836,59,4,1062,United Kingdom,2610.36,2610.36,0.0,0.0,3,4,5,345,12,High-value,3,Loyal Customers,2
12837,173,1,24,United Kingdom,134.1,134.1,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
12838,34,2,355,United Kingdom,671.95,671.95,0.0,0.0,3,2,3,323,8,Mid-value,2,Hibernating,10
12839,3,14,3807,United Kingdom,5591.42,5583.62,7.800000000000182,0.0014,5,5,5,555,15,High-value,3,Champions,1
12840,144,4,1511,United Kingdom,2726.77,2714.27,12.5,0.0046,2,4,5,245,11,High-value,3,Do Not Lose,9
12841,5,25,2720,United Kingdom,3991.58,3845.63,145.94999999999982,0.0366,5,5,5,555,15,High-value,3,Champions,1
12842,70,2,547,United Kingdom,1118.99,1118.99,0.0,0.0,3,2,4,324,9,Mid-value,2,Hibernating,10
12843,66,8,781,United Kingdom,1702.26,1680.76,21.5,0.0126,3,5,4,354,12,High-value,3,Loyal Customers,2
12844,29,2,125,United Kingdom,325.96000000000004,325.96000000000004,0.0,0.0,4,2,2,422,8,Mid-value,2,Potential Champions,3
12845,267,4,204,United Kingdom,354.09000000000003,354.09000000000003,0.0,0.0,1,4,2,142,7,Mid-value,2,Hibernating,10
12847,22,1,873,United Kingdom,843.64,843.64,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
12849,31,2,597,United Kingdom,1010.29,1010.29,0.0,0.0,4,2,4,424,10,High-value,3,Potential Champions,3
12851,97,1,106,United Kingdom,131.81,131.81,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
12852,295,1,149,United Kingdom,311.55,299.75,11.800000000000011,0.0379,1,1,2,112,4,Low-value,1,Hibernating,10
12853,135,6,800,United Kingdom,1957.1000000000001,1881.7,75.40000000000009,0.0385,2,4,4,244,10,High-value,3,Do Not Lose,9
12854,79,3,626,United Kingdom,1316.25,1280.9,35.34999999999991,0.0269,2,3,4,234,9,Mid-value,2,At Risk,8
12855,373,1,30,United Kingdom,38.1,38.1,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12856,8,6,1076,United Kingdom,2170.78,2153.53,17.25,0.0079,5,4,5,545,14,High-value,3,Champions,1
12857,211,2,343,United Kingdom,1106.4,1106.4,0.0,0.0,1,2,4,124,7,Mid-value,2,Hibernating,10
12863,52,1,188,United Kingdom,521.2,504.2,17.000000000000057,0.0326,3,1,3,313,7,Mid-value,2,Hibernating,10
12864,138,1,216,United Kingdom,147.12,147.12,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
12865,26,2,925,Austria,1568.23,1548.07,20.160000000000082,0.0129,4,2,4,424,10,High-value,3,Potential Champions,3
12866,283,1,171,Belgium,559.12,559.12,0.0,0.0,1,1,3,113,5,Mid-value,2,Hibernating,10
12867,26,7,4284,United Kingdom,4009.34,3958.74,50.600000000000364,0.0126,4,5,5,455,14,High-value,3,Loyal Customers,2
12868,186,6,928,United Kingdom,1607.0600000000002,1607.0600000000002,0.0,0.0,1,4,4,144,9,Mid-value,2,Do Not Lose,9
12871,84,2,200,United Kingdom,380.64,380.64,0.0,0.0,2,2,2,222,6,Mid-value,2,Hibernating,10
12872,327,2,319,United Kingdom,599.97,599.97,0.0,0.0,1,2,3,123,6,Mid-value,2,Hibernating,10
12873,282,1,128,United Kingdom,374.0,374.0,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12875,143,2,2019,United Kingdom,343.2300000000001,343.2300000000001,0.0,0.0,2,2,2,222,6,Mid-value,2,Hibernating,10
12876,58,2,1941,Belgium,2218.02,2218.02,0.0,0.0,3,2,5,325,10,High-value,3,Hibernating,10
12877,4,12,1178,United Kingdom,1535.77,1535.77,0.0,0.0,5,5,4,554,14,High-value,3,Champions,1
12878,236,2,547,United Kingdom,854.99,841.64,13.350000000000023,0.0156,1,2,3,123,6,Mid-value,2,Hibernating,10
12879,45,3,370,United Kingdom,573.22,552.57,20.649999999999977,0.036,3,3,3,333,9,Mid-value,2,Need Attention,6
12881,276,1,21,United Kingdom,298.0,298.0,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
12882,9,2,246,United Kingdom,1463.04,1463.04,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
12883,25,4,196,United Kingdom,703.47,703.47,0.0,0.0,4,4,3,443,11,High-value,3,Potential Champions,3
12884,88,1,43,United Kingdom,309.05,309.05,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12885,63,3,655,United Kingdom,1175.22,1158.27,16.950000000000045,0.0144,3,3,4,334,10,High-value,3,Need Attention,6
12886,68,2,770,United Kingdom,1378.4,1351.09,27.310000000000173,0.0198,3,2,4,324,9,Mid-value,2,Hibernating,10
12888,214,2,76,United Kingdom,354.12,313.77,40.35000000000002,0.1139,1,2,2,122,5,Mid-value,2,Hibernating,10
12890,24,1,256,United Kingdom,376.71999999999997,376.71999999999997,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
12891,186,3,950,United Kingdom,331.0,331.0,0.0,0.0,1,3,2,132,6,Mid-value,2,Hibernating,10
12893,31,1,90,United Kingdom,176.55,176.55,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
12895,42,2,210,United Kingdom,372.8,347.3,25.5,0.0684,3,2,2,322,7,Mid-value,2,About to Sleep,7
12897,205,2,110,United Kingdom,216.5,216.5,0.0,0.0,1,2,1,121,4,Low-value,1,Hibernating,10
12901,9,28,23075,United Kingdom,17654.54,16293.1,1361.4400000000005,0.0771,5,5,5,555,15,High-value,3,Champions,1
12902,265,1,66,United Kingdom,138.68,138.68,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
12904,18,2,294,United Kingdom,496.06,496.06,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
12906,12,5,1749,United Kingdom,2919.81,2919.81,0.0,0.0,5,4,5,545,14,High-value,3,Champions,1
12908,176,2,1200,United Kingdom,750.0,246.0,504.0,0.672,2,2,2,222,6,Mid-value,2,Hibernating,10
12909,40,5,1280,United Kingdom,2178.67,2128.83,49.840000000000146,0.0229,3,4,5,345,12,High-value,3,Loyal Customers,2
12910,23,8,1692,United Kingdom,3075.04,3075.04,0.0,0.0,4,5,5,455,14,High-value,3,Loyal Customers,2
12912,3,5,670,United Kingdom,1662.3,1662.3,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
12913,5,5,1419,United Kingdom,2483.63,2483.63,0.0,0.0,5,4,5,545,14,High-value,3,Champions,1
12915,149,2,93,United Kingdom,363.65,363.65,0.0,0.0,2,2,2,222,6,Mid-value,2,Hibernating,10
12916,139,4,1083,United Kingdom,2944.95,2921.15,23.799999999999727,0.0081,2,4,5,245,11,High-value,3,Do Not Lose,9
12917,128,1,120,United Kingdom,594.0,594.0,0.0,0.0,2,1,3,213,6,Mid-value,2,Hibernating,10
12919,8,6,673,United Kingdom,1335.19,1301.44,33.75,0.0253,5,4,4,544,13,High-value,3,Champions,1
12920,17,1,128,United Kingdom,162.78,162.78,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
12921,9,37,9526,United Kingdom,16587.09,16389.74,197.34999999999854,0.0119,5,5,5,555,15,High-value,3,Champions,1
12922,161,1,370,United Kingdom,405.38,405.38,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
12923,64,1,68,United Kingdom,172.82,172.82,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
12924,88,4,481,United Kingdom,933.7,929.95,3.75,0.004,2,4,4,244,10,High-value,3,Do Not Lose,9
12925,5,2,541,United Kingdom,694.05,694.05,0.0,0.0,5,2,3,523,10,High-value,3,Potential Champions,3
12928,35,5,1472,United Kingdom,2062.7,2062.7,0.0,0.0,3,4,5,345,12,High-value,3,Loyal Customers,2
12929,312,1,37,United Kingdom,117.85,105.1,12.75,0.1082,1,1,1,111,3,Low-value,1,Hibernating,10
12930,78,2,252,United Kingdom,415.8,409.90000000000003,5.899999999999977,0.0142,2,2,2,222,6,Mid-value,2,Hibernating,10
12931,22,15,28004,United Kingdom,42055.96,33462.81,8593.150000000001,0.2043,4,5,5,455,14,High-value,3,Loyal Customers,2
12933,24,3,499,United Kingdom,607.53,606.28,1.25,0.0021,4,3,3,433,10,High-value,3,Potential Champions,3
12935,2,7,1853,United Kingdom,2160.7,2156.45,4.25,0.002,5,5,5,555,15,High-value,3,Champions,1
12936,17,4,559,United Kingdom,1063.9,1012.9,51.000000000000114,0.0479,4,4,4,444,12,High-value,3,Loyal Customers,2
12937,15,4,1007,United Kingdom,1504.27,1504.27,0.0,0.0,4,4,4,444,12,High-value,3,Loyal Customers,2
12938,26,1,140,United Kingdom,114.14,114.14,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
12939,64,8,4876,United Kingdom,11581.8,11581.8,0.0,0.0,3,5,5,355,13,High-value,3,Loyal Customers,2
12940,55,2,404,United Kingdom,899.69,862.44,37.25,0.0414,3,2,3,323,8,Mid-value,2,Hibernating,10
12942,131,3,198,United Kingdom,675.6,675.6,0.0,0.0,2,3,3,233,8,Mid-value,2,At Risk,8
12944,36,2,289,United Kingdom,604.51,604.51,0.0,0.0,3,2,3,323,8,Mid-value,2,Hibernating,10
12945,288,1,165,United Kingdom,462.95,462.95,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
